x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.364 0.432 0.029 " " 0.364062 0.430469 0.025 " " 0.0 0.002 0.004 " " 0.2 0.4
0.822 0.858 0.041 " " 2 2 2 " " 2 2 2 " " 202 200
0.063 0.923 0.035 " " 0.0648438 0.925781 0.034 " " 0.002 0.002 0.001 " " 0.202 0.1
0.164 0.261 0.034 " " 0.167969 0.266406 0.028 " " 0.004 0.005 0.006 " " 0.504 0.6
0.281 0.614 0.025 " " 0.279687 0.614844 0.025 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.327 0.213 0.027 " " 0.325781 0.211719 0.024 " " 0.001 0.002 0.003 " " 0.201 0.3
0.566 0.784 0.028 " " 0.566406 0.782812 0.026 " " 0.0 0.001 0.002 " " 0.1 0.2
0.207 0.531 0.034 " " 0.207031 0.532812 0.034 " " 0.0 0.002 0.0 " " 0.2 0.0
0.564 0.17 0.029 " " 0.564844 0.167187 0.027 " " 0.001 0.002 0.002 " " 0.201 0.2
0.537 0.825 0.03 " " 0.538281 0.828906 0.028 " " 0.002 0.004 0.002 " " 0.402 0.2
0.534 0.695 0.04 " " 0.534375 0.696875 0.035 " " 0.001 0.002 0.005 " " 0.201 0.5
0.131 0.545 0.048 " " 0.128125 0.540625 0.042 " " 0.003 0.004 0.006 " " 0.403 0.6
0.079 0.873 0.03 " " 0.0820312 0.871875 0.025 " " 0.003 0.001 0.005 " " 0.10300000000000001 0.5
0.275 0.284 0.031 " " 0.273438 0.283594 0.031 " " 0.002 0.0 0.0 " " 0.002 0.0
0.571 0.273 0.029 " " 0.572656 0.271094 0.028 " " 0.002 0.002 0.001 " " 0.202 0.1
0.954 0.489 0.04 " " 0.953125 0.489062 0.042 " " 0.001 0.0 0.002 " " 0.001 0.2
0.734 0.198 0.036 " " 0.732813 0.202344 0.038 " " 0.002 0.004 0.002 " " 0.402 0.2
0.134 0.47 0.023 " " 0.132812 0.472656 0.022 " " 0.002 0.002 0.001 " " 0.202 0.1
0.042 0.193 0.029 " " 0.0445312 0.192188 0.025 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.765 0.308 0.031 " " 0.764844 0.307813 0.031 " " 0.0 0.0 0.0 " " 0.0 0.0
0.085 0.316 0.032 " " 0.084375 0.315625 0.031 " " 0.001 0.001 0.001 " " 0.101 0.1
0.881 0.423 0.026 " " 0.880469 0.424219 0.027 " " 0.001 0.001 0.001 " " 0.101 0.1
0.03 0.233 0.026 " " 0.0289063 0.232031 0.028 " " 0.001 0.001 0.002 " " 0.101 0.2
0.223 0.127 0.029 " " 0.226562 0.125781 0.025 " " 0.004 0.002 0.004 " " 0.20400000000000001 0.4
0.277 0.537 0.036 " " 0.274219 0.538281 0.038 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.929 0.426 0.036 " " 0.928906 0.429688 0.033 " " 0.0 0.004 0.003 " " 0.4 0.3
0.465 0.408 0.022 " " 0.461719 0.408594 0.021 " " 0.003 0.001 0.001 " " 0.10300000000000001 0.1
0.838 0.511 0.034 " " 0.835156 0.510938 0.033 " " 0.002 0.0 0.001 " " 0.002 0.1
0.844 0.137 0.025 " " 0.842969 0.140625 0.023 " " 0.001 0.004 0.002 " " 0.401 0.2
0.827 0.272 0.035 " " 0.824219 0.267969 0.038 " " 0.003 0.004 0.003 " " 0.403 0.3
0.502 0.934 0.042 " " 0.503125 0.927344 0.033 " " 0.001 0.007 0.009 " " 0.7010000000000001 0.8999999999999999
0.273 0.759 0.023 " " 0.274219 0.760156 0.022 " " 0.001 0.002 0.001 " " 0.201 0.1
0.785 0.578 0.028 " " 0.785156 0.573438 0.027 " " 0.0 0.005 0.001 " " 0.5 0.1
0.467 0.706 0.023 " " 0.46875 0.70625 0.023 " " 0.002 0.0 0.0 " " 0.002 0.0
0.655 0.544 0.024 " " 0.653906 0.542188 0.026 " " 0.001 0.002 0.002 " " 0.201 0.2
0.593 0.171 0.023 " " 0.592969 0.171094 0.024 " " 0.0 0.0 0.001 " " 0.0 0.1
0.603 0.604 0.025 " " 0.602344 0.603906 0.023 " " 0.001 0.0 0.002 " " 0.001 0.2
0.012 0.496 0.033 " " 0.0125 0.491406 0.033 " " 0.001 0.005 0.0 " " 0.501 0.0
0.592 0.432 0.024 " " 0.592188 0.433594 0.025 " " 0.0 0.002 0.001 " " 0.2 0.1
0.418 0.187 0.025 " " 0.417188 0.183594 0.027 " " 0.001 0.003 0.002 " " 0.301 0.2
0.358 0.741 0.032 " " 0.357812 0.739062 0.032 " " 0.0 0.002 0.0 " " 0.2 0.0
0.29 0.829 0.026 " " 0.291406 0.825781 0.026 " " 0.002 0.003 0.0 " " 0.302 0.0
0.562 0.597 0.023 " " 0.564844 0.595312 0.024 " " 0.002 0.002 0.001 " " 0.202 0.1
0.518 0.379 0.025 " " 0.520312 0.378906 0.019 " " 0.002 0.0 0.006 " " 0.002 0.6
0.773 0.272 0.024 " " 0.771875 0.271094 0.022 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.23 0.709 0.079 " " 0.225781 0.710938 0.075 " " 0.005 0.002 0.004 " " 0.20500000000000002 0.4
0.627 0.596 0.024 " " 0.628125 0.59375 0.024 " " 0.002 0.002 0.0 " " 0.202 0.0
0.869 0.209 0.027 " " 0.867188 0.208594 0.028 " " 0.002 0.0 0.001 " " 0.002 0.1
0.29 0.338 0.023 " " 0.292188 0.339063 0.023 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.523 0.985 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.613 0.227 0.025 " " 0.613281 0.228125 0.026 " " 0.001 0.001 0.001 " " 0.101 0.1
0.955 0.154 0.033 " " 0.95625 0.154687 0.036 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.481 0.845 0.028 " " 0.483594 0.849219 0.028 " " 0.002 0.005 0.0 " " 0.502 0.0
0.463 0.886 0.03 " " 0.464063 0.888281 0.031 " " 0.002 0.002 0.001 " " 0.202 0.1
0.537 0.762 0.028 " " 0.535937 0.7625 0.029 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.79 0.227 0.032 " " 0.789062 0.227344 0.033 " " 0.001 0.0 0.001 " " 0.001 0.1
0.288 0.977 0.024 " " 0.290625 0.974219 0.024 " " 0.002 0.002 0.0 " " 0.202 0.0
0.29 0.672 0.033 " " 0.289844 0.670313 0.029 " " 0.0 0.002 0.004 " " 0.2 0.4
0.149 0.18 0.023 " " 0.147656 0.18125 0.025 " " 0.002 0.002 0.002 " " 0.202 0.2
0.389 0.688 0.044 " " 0.380469 0.689062 0.031 " " 0.009 0.002 0.013 " " 0.20900000000000002 1.3
0.687 0.42 0.03 " " 0.686719 0.419531 0.028 " " 0.0 0.001 0.002 " " 0.1 0.2
0.796 0.614 0.022 " " 0.797656 0.614844 0.021 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.6 0.779 0.028 " " 0.597656 0.777344 0.025 " " 0.002 0.002 0.003 " " 0.202 0.3
0.226 0.339 0.033 " " 0.225781 0.339063 0.03 " " 0.0 0.0 0.003 " " 0.0 0.3
0.446 0.755 0.028 " " 0.448438 0.75625 0.027 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.163 0.977 0.021 " " 0.164062 0.978125 0.024 " " 0.001 0.001 0.003 " " 0.101 0.3
0.443 0.298 0.027 " " 0.442969 0.301562 0.025 " " 0.0 0.003 0.002 " " 0.3 0.2
0.022 0.378 0.041 " " 2 2 2 " " 2 2 2 " " 202 200
0.438 0.814 0.034 " " 0.438281 0.8125 0.033 " " 0.0 0.002 0.001 " " 0.2 0.1
0.486 0.472 0.028 " " 0.486719 0.471875 0.03 " " 0.001 0.0 0.002 " " 0.001 0.2
0.416 0.521 0.026 " " 0.416406 0.51875 0.026 " " 0.001 0.002 0.0 " " 0.201 0.0
0.386 0.516 0.021 " " 0.384375 0.516406 0.025 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.193 0.484 0.031 " " 0.19375 0.486719 0.029 " " 0.001 0.003 0.002 " " 0.301 0.2
0.608 0.838 0.031 " " 0.630469 0.829687 0.031 " " 0.023 0.009 0.0 " " 0.9229999999999999 0.0
0.209 0.621 0.033 " " 0.205469 0.616406 0.031 " " 0.003 0.005 0.002 " " 0.503 0.2
0.528 0.872 0.022 " " 0.528125 0.869531 0.026 " " 0.0 0.002 0.004 " " 0.2 0.4
0.494 0.412 0.02 " " 0.495313 0.416406 0.025 " " 0.002 0.004 0.005 " " 0.402 0.5
0.172 0.463 0.022 " " 0.171094 0.461719 0.022 " " 0.001 0.002 0.0 " " 0.201 0.0
0.855 0.016 0.019 " " 0.828125 0.0148437 0.022 " " 0.027 0.001 0.003 " " 0.127 0.3
0.909 0.682 0.039 " " 0.909375 0.680469 0.036 " " 0.001 0.002 0.003 " " 0.201 0.3
0.883 0.974 0.031 " " 2 2 2 " " 2 2 2 " " 202 200
0.691 0.182 0.019 " " 0.676562 0.207813 0.022 " " 0.015 0.026 0.003 " " 2.615 0.3
0.256 0.898 0.022 " " 0.257031 0.897656 0.025 " " 0.001 0.001 0.003 " " 0.101 0.3
0.289 0.881 0.034 " " 2 2 2 " " 2 2 2 " " 202 200
0.738 0.616 0.036 " " 0.735937 0.619531 0.04 " " 0.002 0.003 0.004 " " 0.302 0.4
0.881 0.077 0.025 " " 0.880469 0.0773437 0.029 " " 0.001 0.0 0.004 " " 0.001 0.4
0.261 0.362 0.028 " " 0.260938 0.357812 0.027 " " 0.0 0.005 0.001 " " 0.5 0.1
0.254 0.184 0.039 " " 0.253906 0.185156 0.042 " " 0.0 0.002 0.003 " " 0.2 0.3
0.443 0.357 0.024 " " 0.442969 0.357031 0.022 " " 0.0 0.0 0.002 " " 0.0 0.2
0.529 0.437 0.019 " " 0.527344 0.439063 0.021 " " 0.002 0.002 0.002 " " 0.202 0.2
0.517 0.263 0.019 " " 0.490625 0.28125 0.028 " " 0.027 0.019 0.009 " " 1.9269999999999998 0.8999999999999999
0.297 0.377 0.021 " " 0.296094 0.376563 0.024 " " 0.001 0.0 0.003 " " 0.001 0.3
0.404 0.409 0.032 " " 0.394531 0.405469 0.029 " " 0.009 0.004 0.003 " " 0.40900000000000003 0.3
0.783 0.77 0.027 " " 0.782031 0.769531 0.027 " " 0.001 0.001 0.0 " " 0.101 0.0
0.702 0.807 0.033 " " 0.699219 0.810156 0.032 " " 0.003 0.003 0.001 " " 0.303 0.1
0.561 0.892 0.036 " " 0.563281 0.892969 0.035 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.114 0.68 0.024 " " 0.114844 0.679688 0.026 " " 0.001 0.0 0.002 " " 0.001 0.2
0.939 0.626 0.027 " " 0.939062 0.620313 0.025 " " 0.0 0.005 0.002 " " 0.5 0.2
0.762 0.637 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.501 0.748 0.033 " " 2 2 2 " " 2 2 2 " " 202 200
0.359 0.501 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.626 0.552 0.026 " " 0.624219 0.548437 0.026 " " 0.002 0.003 0.0 " " 0.302 0.0
0.398 0.293 0.027 " " 0.397656 0.295312 0.025 " " 0.0 0.002 0.002 " " 0.2 0.2
0.51 0.098 0.026 " " 0.507031 0.0960938 0.026 " " 0.003 0.002 0.0 " " 0.203 0.0
0.135 0.868 0.022 " " 0.135156 0.867188 0.023 " " 0.0 0.001 0.001 " " 0.1 0.1
0.481 0.333 0.019 " " 0.482812 0.332812 0.021 " " 0.002 0.0 0.002 " " 0.002 0.2
0.378 0.1 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.84 0.228 0.03 " " 0.839063 0.226562 0.028 " " 0.001 0.002 0.002 " " 0.201 0.2
0.145 0.66 0.022 " " 0.146875 0.660937 0.027 " " 0.002 0.001 0.005 " " 0.10200000000000001 0.5
0.1 0.948 0.036 " " 0.100781 0.953125 0.037 " " 0.001 0.005 0.001 " " 0.501 0.1
0.873 0.113 0.022 " " 0.871094 0.111719 0.023 " " 0.002 0.002 0.001 " " 0.202 0.1
0.349 0.592 0.022 " " 0.347656 0.59375 0.025 " " 0.002 0.002 0.003 " " 0.202 0.3
0.025 0.296 0.042 " " 0.0203125 0.3 0.041 " " 0.005 0.004 0.001 " " 0.405 0.1
0.066 0.121 0.023 " " 0.0671875 0.120312 0.025 " " 0.001 0.001 0.002 " " 0.101 0.2
0.253 0.791 0.022 " " 0.250781 0.79375 0.026 " " 0.002 0.003 0.004 " " 0.302 0.4
0.108 0.728 0.027 " " 0.109375 0.728906 0.028 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.421 0.72 0.021 " " 0.421094 0.71875 0.026 " " 0.0 0.001 0.005 " " 0.1 0.5
0.693 0.923 0.036 " " 0.692969 0.927344 0.039 " " 0.0 0.005 0.003 " " 0.5 0.3
0.627 0.158 0.02 " " 0.625781 0.157813 0.023 " " 0.001 0.0 0.003 " " 0.001 0.3
0.435 0.406 0.019 " " 0.434375 0.407813 0.02 " " 0.001 0.002 0.001 " " 0.201 0.1
0.252 0.616 0.02 " " 0.252344 0.615625 0.021 " " 0.001 0.0 0.001 " " 0.001 0.1
0.661 0.457 0.025 " " 0.661719 0.455469 0.028 " " 0.001 0.002 0.003 " " 0.201 0.3
0.63 0.828 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.302 0.127 0.02 " " 0.303906 0.128125 0.024 " " 0.002 0.002 0.004 " " 0.202 0.4
0.812 0.398 0.027 " " 0.809375 0.395312 0.026 " " 0.002 0.003 0.001 " " 0.302 0.1
0.678 0.205 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.287 0.234 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.214 0.23 0.032 " " 0.214062 0.229687 0.03 " " 0.0 0.0 0.002 " " 0.0 0.2
0.131 0.237 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.688 0.47 0.022 " " 0.689844 0.467969 0.024 " " 0.002 0.002 0.002 " " 0.202 0.2
0.932 0.064 0.033 " " 0.932031 0.0625 0.039 " " 0.0 0.002 0.006 " " 0.2 0.6
0.411 0.57 0.026 " " 0.410937 0.571875 0.029 " " 0.0 0.002 0.003 " " 0.2 0.3
0.819 0.767 0.026 " " 0.820312 0.767969 0.031 " " 0.002 0.001 0.005 " " 0.10200000000000001 0.5
0.914 0.605 0.023 " " 0.910937 0.592969 0.031 " " 0.003 0.012 0.008 " " 1.2029999999999998 0.8
0.403 0.137 0.023 " " 0.403906 0.134375 0.024 " " 0.001 0.002 0.001 " " 0.201 0.1
0.659 0.99 0.016 " " 2 2 2 " " 2 2 2 " " 202 200
0.465 0.155 0.023 " " 0.463281 0.154687 0.023 " " 0.002 0.0 0.0 " " 0.002 0.0
0.778 0.141 0.038 " " 0.78125 0.120312 0.026 " " 0.003 0.02 0.012 " " 2.003 1.2
0.613 0.091 0.02 " " 0.614844 0.0914062 0.02 " " 0.002 0.0 0.0 " " 0.002 0.0
0.456 0.44 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.199 0.309 0.026 " " 0.199219 0.3125 0.026 " " 0.0 0.003 0.0 " " 0.3 0.0
0.864 0.376 0.025 " " 0.864062 0.378906 0.026 " " 0.0 0.003 0.001 " " 0.3 0.1
0.078 0.759 0.023 " " 0.0789063 0.757031 0.026 " " 0.001 0.002 0.003 " " 0.201 0.3
0.591 0.474 0.022 " " 0.585156 0.477344 0.028 " " 0.005 0.003 0.006 " " 0.305 0.6
0.469 0.359 0.021 " " 0.471875 0.361719 0.027 " " 0.003 0.003 0.006 " " 0.303 0.6
0.723 0.453 0.023 " " 0.721094 0.453125 0.024 " " 0.002 0.0 0.001 " " 0.002 0.1
0.489 0.279 0.027 " " 2 2 2 " " 2 2 2 " " 202 200
0.147 0.362 0.027 " " 2 2 2 " " 2 2 2 " " 202 200
0.108 0.482 0.025 " " 0.104687 0.480469 0.025 " " 0.003 0.002 0.0 " " 0.203 0.0
0.652 0.586 0.02 " " 0.653125 0.584375 0.023 " " 0.001 0.002 0.003 " " 0.201 0.3
0.02 0.549 0.036 " " 0.0203125 0.549219 0.034 " " 0.0 0.0 0.002 " " 0.0 0.2
0.427 0.33 0.02 " " 0.425781 0.329688 0.02 " " 0.001 0.0 0.0 " " 0.001 0.0
0.452 0.609 0.034 " " 0.451562 0.601562 0.03 " " 0.0 0.008 0.004 " " 0.8 0.4
0.959 0.571 0.027 " " 0.957812 0.566406 0.025 " " 0.002 0.005 0.002 " " 0.502 0.2
0.417 0.872 0.031 " " 0.41875 0.86875 0.031 " " 0.002 0.003 0.0 " " 0.302 0.0
0.341 0.552 0.021 " " 0.344531 0.535156 0.027 " " 0.003 0.016 0.006 " " 1.603 0.6
0.667 0.499 0.027 " " 0.670313 0.507812 0.024 " " 0.003 0.009 0.003 " " 0.9029999999999999 0.3
0.482 0.384 0.019 " " 0.482031 0.382812 0.019 " " 0.0 0.001 0.0 " " 0.1 0.0
0.504 0.866 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.119 0.283 0.024 " " 0.119531 0.284375 0.025 " " 0.001 0.002 0.001 " " 0.201 0.1
0.134 0.201 0.021 " " 0.133594 0.2 0.02 " " 0.0 0.001 0.001 " " 0.1 0.1
Boxes_list2 Boxes_list1 Cross_boxes "Lie_boxes, %" "True_Boxes>20px, %" "dR<4px, %" "dR<10px, %" "dR<4px(T), %" "dR<10px(T), %"
252 241 234 2.905 100.0 79.487 97.436 79.399 97.425
