x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.378 0.457 0.026 " " 0.378125 0.458594 0.026 " " 0.0 0.002 0.0 " " 0.2 0.0
0.015 0.449 0.028 " " 0.015625 0.451562 0.026 " " 0.001 0.002 0.002 " " 0.201 0.2
0.513 0.106 0.034 " " 0.514844 0.105469 0.033 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.121 0.404 0.037 " " 0.124219 0.403125 0.036 " " 0.003 0.001 0.001 " " 0.10300000000000001 0.1
0.21 0.388 0.023 " " 0.207813 0.389062 0.024 " " 0.002 0.002 0.001 " " 0.202 0.1
0.373 0.569 0.039 " " 0.370313 0.565625 0.039 " " 0.003 0.003 0.0 " " 0.303 0.0
0.751 0.383 0.03 " " 0.748438 0.383594 0.028 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.405 0.309 0.035 " " 0.404687 0.307813 0.036 " " 0.001 0.001 0.001 " " 0.101 0.1
0.801 0.611 0.04 " " 0.799219 0.609375 0.036 " " 0.002 0.002 0.004 " " 0.202 0.4
0.163 0.827 0.033 " " 0.163281 0.827344 0.035 " " 0.001 0.001 0.002 " " 0.101 0.2
0.245 0.842 0.032 " " 0.242969 0.840625 0.033 " " 0.002 0.002 0.001 " " 0.202 0.1
0.269 0.592 0.026 " " 0.269531 0.59375 0.029 " " 0.001 0.002 0.003 " " 0.201 0.3
0.123 0.884 0.032 " " 0.122656 0.892969 0.035 " " 0.0 0.009 0.003 " " 0.8999999999999999 0.3
0.505 0.302 0.042 " " 0.505469 0.301562 0.043 " " 0.0 0.0 0.001 " " 0.0 0.1
0.784 0.388 0.026 " " 0.785156 0.390625 0.027 " " 0.001 0.003 0.001 " " 0.301 0.1
0.217 0.121 0.039 " " 0.217969 0.117969 0.034 " " 0.001 0.003 0.005 " " 0.301 0.5
0.474 0.773 0.031 " " 0.475 0.775781 0.032 " " 0.001 0.002 0.001 " " 0.201 0.1
0.092 0.914 0.031 " " 0.0914062 0.911719 0.028 " " 0.001 0.002 0.003 " " 0.201 0.3
0.555 0.736 0.026 " " 0.555469 0.7375 0.03 " " 0.0 0.002 0.004 " " 0.2 0.4
0.74 0.487 0.027 " " 0.739844 0.489844 0.026 " " 0.0 0.003 0.001 " " 0.3 0.1
0.396 0.858 0.029 " " 0.396094 0.857031 0.027 " " 0.0 0.001 0.002 " " 0.1 0.2
0.332 0.093 0.027 " " 0.333594 0.0953125 0.028 " " 0.002 0.002 0.001 " " 0.202 0.1
0.411 0.499 0.034 " " 0.411719 0.497656 0.032 " " 0.001 0.002 0.002 " " 0.201 0.2
0.78 0.428 0.023 " " 0.782812 0.430469 0.023 " " 0.003 0.002 0.0 " " 0.203 0.0
0.785 0.335 0.028 " " 0.785156 0.334375 0.027 " " 0.0 0.001 0.001 " " 0.1 0.1
0.14 0.259 0.026 " " 0.139844 0.259375 0.023 " " 0.0 0.0 0.003 " " 0.0 0.3
0.716 0.762 0.048 " " 0.714844 0.757812 0.045 " " 0.002 0.004 0.003 " " 0.402 0.3
0.591 0.132 0.024 " " 0.592969 0.128125 0.024 " " 0.002 0.004 0.0 " " 0.402 0.0
0.731 0.677 0.032 " " 0.729688 0.678906 0.033 " " 0.002 0.002 0.001 " " 0.202 0.1
0.191 0.076 0.032 " " 0.192969 0.078125 0.03 " " 0.002 0.002 0.002 " " 0.202 0.2
0.723 0.422 0.029 " " 0.723437 0.421094 0.028 " " 0.0 0.001 0.001 " " 0.1 0.1
0.336 0.732 0.035 " " 0.335938 0.734375 0.035 " " 0.0 0.002 0.0 " " 0.2 0.0
0.82 0.41 0.027 " " 0.821094 0.408594 0.024 " " 0.001 0.002 0.003 " " 0.201 0.3
0.203 0.337 0.027 " " 0.203906 0.335156 0.029 " " 0.001 0.002 0.002 " " 0.201 0.2
0.169 0.309 0.032 " " 0.169531 0.307813 0.032 " " 0.001 0.002 0.0 " " 0.201 0.0
0.3 0.645 0.028 " " 0.301562 0.64375 0.029 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.331 0.534 0.025 " " 0.330469 0.533594 0.027 " " 0.001 0.0 0.002 " " 0.001 0.2
0.84 0.638 0.031 " " 0.832812 0.635938 0.033 " " 0.007 0.002 0.002 " " 0.20700000000000002 0.2
0.704 0.295 0.029 " " 0.703125 0.29375 0.029 " " 0.001 0.002 0.0 " " 0.201 0.0
0.527 0.162 0.033 " " 0.526563 0.163281 0.03 " " 0.001 0.002 0.003 " " 0.201 0.3
0.095 0.182 0.026 " " 0.0945313 0.183594 0.028 " " 0.001 0.002 0.002 " " 0.201 0.2
0.497 0.531 0.032 " " 0.496875 0.534375 0.033 " " 0.0 0.003 0.001 " " 0.3 0.1
0.177 0.381 0.027 " " 0.176563 0.379687 0.023 " " 0.0 0.002 0.004 " " 0.2 0.4
0.632 0.275 0.033 " " 0.630469 0.271094 0.034 " " 0.002 0.004 0.001 " " 0.402 0.1
0.534 0.486 0.031 " " 0.533594 0.4875 0.034 " " 0.001 0.002 0.003 " " 0.201 0.3
0.464 0.373 0.036 " " 0.464063 0.367969 0.032 " " 0.0 0.005 0.004 " " 0.5 0.4
0.17 0.596 0.035 " " 0.167969 0.59375 0.034 " " 0.002 0.002 0.001 " " 0.202 0.1
0.395 0.089 0.028 " " 0.394531 0.0914062 0.027 " " 0.001 0.002 0.001 " " 0.201 0.1
0.84 0.029 0.036 " " 0.841406 0.0257812 0.035 " " 0.002 0.003 0.001 " " 0.302 0.1
0.41 0.782 0.028 " " 0.409375 0.779688 0.028 " " 0.001 0.002 0.0 " " 0.201 0.0
0.595 0.184 0.033 " " 0.596094 0.183594 0.032 " " 0.001 0.0 0.001 " " 0.001 0.1
0.311 0.305 0.033 " " 0.310937 0.305469 0.032 " " 0.0 0.001 0.001 " " 0.1 0.1
0.308 0.023 0.035 " " 0.3125 0.0304688 0.043 " " 0.005 0.007 0.008 " " 0.7050000000000001 0.8
0.363 0.263 0.045 " " 0.364844 0.264844 0.042 " " 0.002 0.002 0.003 " " 0.202 0.3
0.015 0.384 0.026 " " 0.0148437 0.383594 0.025 " " 0.0 0.0 0.001 " " 0.0 0.1
0.649 0.485 0.039 " " 0.649219 0.488281 0.042 " " 0.0 0.003 0.003 " " 0.3 0.3
0.205 0.852 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.208 0.474 0.03 " " 0.20625 0.475 0.033 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.334 0.662 0.024 " " 0.332812 0.6625 0.026 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.241 0.576 0.021 " " 0.240625 0.578125 0.022 " " 0.001 0.002 0.001 " " 0.201 0.1
0.572 0.509 0.036 " " 0.573438 0.509375 0.039 " " 0.002 0.0 0.003 " " 0.002 0.3
0.563 0.452 0.03 " " 0.565625 0.451562 0.029 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.927 0.18 0.032 " " 0.926562 0.178125 0.028 " " 0.0 0.002 0.004 " " 0.2 0.4
0.895 0.134 0.033 " " 0.89375 0.138281 0.036 " " 0.002 0.004 0.003 " " 0.402 0.3
0.787 0.265 0.048 " " 0.788281 0.263281 0.049 " " 0.001 0.002 0.001 " " 0.201 0.1
0.898 0.03 0.029 " " 0.899219 0.03125 0.029 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.361 0.614 0.026 " " 0.358594 0.616406 0.028 " " 0.002 0.002 0.002 " " 0.202 0.2
0.888 0.217 0.026 " " 0.8875 0.21875 0.025 " " 0.001 0.002 0.001 " " 0.201 0.1
0.634 0.177 0.026 " " 0.634375 0.180469 0.028 " " 0.001 0.004 0.002 " " 0.401 0.2
0.101 0.28 0.028 " " 0.100781 0.282031 0.029 " " 0.0 0.002 0.001 " " 0.2 0.1
0.63 0.405 0.026 " " 0.63125 0.404687 0.022 " " 0.001 0.0 0.004 " " 0.001 0.4
0.245 0.678 0.027 " " 0.24375 0.679688 0.029 " " 0.001 0.002 0.002 " " 0.201 0.2
0.755 0.426 0.021 " " 0.755469 0.427344 0.02 " " 0.001 0.002 0.001 " " 0.201 0.1
0.013 0.126 0.021 " " 0.0125 0.126563 0.019 " " 0.0 0.001 0.002 " " 0.1 0.2
0.864 0.44 0.034 " " 0.865625 0.439844 0.029 " " 0.002 0.0 0.005 " " 0.002 0.5
0.564 0.848 0.03 " " 0.564062 0.848437 0.025 " " 0.0 0.001 0.005 " " 0.1 0.5
0.038 0.569 0.033 " " 0.0398437 0.567969 0.032 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.104 0.827 0.031 " " 0.107031 0.83125 0.032 " " 0.003 0.004 0.001 " " 0.403 0.1
0.08 0.4 0.027 " " 0.0789063 0.4 0.027 " " 0.002 0.0 0.0 " " 0.002 0.0
0.017 0.64 0.039 " " 0.0171875 0.638281 0.035 " " 0.0 0.002 0.004 " " 0.2 0.4
0.419 0.64 0.031 " " 0.414844 0.642969 0.035 " " 0.004 0.003 0.004 " " 0.304 0.4
0.627 0.591 0.047 " " 0.625781 0.586719 0.038 " " 0.002 0.004 0.009 " " 0.402 0.8999999999999999
0.319 0.176 0.031 " " 0.319531 0.173438 0.025 " " 0.001 0.002 0.006 " " 0.201 0.6
0.133 0.304 0.028 " " 0.132812 0.304688 0.027 " " 0.0 0.001 0.001 " " 0.1 0.1
0.72 0.335 0.025 " " 0.721094 0.336719 0.026 " " 0.001 0.002 0.001 " " 0.201 0.1
0.768 0.668 0.028 " " 0.767187 0.667188 0.028 " " 0.001 0.001 0.0 " " 0.101 0.0
0.052 0.195 0.036 " " 0.0492188 0.19375 0.031 " " 0.003 0.002 0.005 " " 0.203 0.5
0.259 0.278 0.037 " " 0.25625 0.274219 0.033 " " 0.002 0.004 0.004 " " 0.402 0.4
0.698 0.497 0.029 " " 0.7 0.498437 0.03 " " 0.002 0.002 0.001 " " 0.202 0.1
0.536 0.379 0.038 " " 0.534375 0.383594 0.036 " " 0.002 0.005 0.002 " " 0.502 0.2
0.024 0.155 0.026 " " 0.0265625 0.157031 0.025 " " 0.002 0.002 0.001 " " 0.202 0.1
0.907 0.468 0.03 " " 0.908594 0.467187 0.029 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.252 0.711 0.024 " " 0.252344 0.7125 0.023 " " 0.0 0.002 0.001 " " 0.2 0.1
0.066 0.838 0.024 " " 0.0664062 0.841406 0.022 " " 0.001 0.003 0.002 " " 0.301 0.2
0.443 0.814 0.039 " " 0.44375 0.815625 0.036 " " 0.001 0.002 0.003 " " 0.201 0.3
0.142 0.714 0.039 " " 0.142188 0.715625 0.037 " " 0.0 0.002 0.002 " " 0.2 0.2
0.463 0.202 0.033 " " 0.460938 0.197656 0.028 " " 0.002 0.005 0.005 " " 0.502 0.5
0.789 0.722 0.028 " " 0.791406 0.721094 0.029 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.799 0.179 0.027 " " 0.797656 0.180469 0.027 " " 0.002 0.002 0.0 " " 0.202 0.0
0.88 0.552 0.035 " " 2 2 2 " " 2 2 2 " " 202 200
0.963 0.161 0.036 " " 0.964844 0.15625 0.036 " " 0.002 0.005 0.0 " " 0.502 0.0
0.27 0.334 0.029 " " 0.271094 0.333594 0.029 " " 0.002 0.0 0.0 " " 0.002 0.0
0.012 0.272 0.021 " " 0.0125 0.270312 0.023 " " 0.001 0.002 0.002 " " 0.201 0.2
0.312 0.793 0.025 " " 0.3125 0.791406 0.026 " " 0.0 0.002 0.001 " " 0.2 0.1
0.012 0.186 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.832 0.456 0.026 " " 0.83125 0.453906 0.023 " " 0.001 0.002 0.003 " " 0.201 0.3
0.604 0.821 0.028 " " 0.601562 0.824219 0.031 " " 0.002 0.003 0.003 " " 0.302 0.3
0.233 0.303 0.031 " " 0.230469 0.299219 0.03 " " 0.002 0.004 0.001 " " 0.402 0.1
0.463 0.452 0.021 " " 0.466406 0.454688 0.022 " " 0.003 0.002 0.001 " " 0.203 0.1
0.558 0.579 0.026 " " 0.55625 0.578125 0.03 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.074 0.641 0.036 " " 0.071875 0.640625 0.035 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.045 0.305 0.034 " " 0.0445312 0.305469 0.029 " " 0.0 0.0 0.005 " " 0.0 0.5
0.506 0.212 0.023 " " 0.505469 0.210156 0.024 " " 0.001 0.002 0.001 " " 0.201 0.1
0.277 0.666 0.031 " " 0.274219 0.6625 0.024 " " 0.003 0.004 0.007 " " 0.403 0.7000000000000001
0.545 0.621 0.035 " " 0.547656 0.621875 0.028 " " 0.003 0.001 0.007 " " 0.10300000000000001 0.7000000000000001
0.069 0.806 0.026 " " 0.0703125 0.804688 0.026 " " 0.002 0.002 0.0 " " 0.202 0.0
0.451 0.676 0.03 " " 0.452344 0.675781 0.029 " " 0.002 0.0 0.001 " " 0.002 0.1
0.627 0.692 0.033 " " 0.63125 0.688281 0.032 " " 0.004 0.004 0.001 " " 0.404 0.1
0.128 0.064 0.022 " " 0.127344 0.065625 0.024 " " 0.001 0.002 0.002 " " 0.201 0.2
0.239 0.602 0.025 " " 0.240625 0.60625 0.022 " " 0.002 0.004 0.003 " " 0.402 0.3
0.186 0.762 0.022 " " 0.185937 0.764063 0.026 " " 0.0 0.002 0.004 " " 0.2 0.4
0.011 0.701 0.024 " " 0.0101562 0.701563 0.021 " " 0.001 0.001 0.003 " " 0.101 0.3
0.281 0.191 0.027 " " 0.280469 0.190625 0.029 " " 0.001 0.001 0.002 " " 0.101 0.2
0.696 0.438 0.03 " " 0.698438 0.441406 0.03 " " 0.002 0.003 0.0 " " 0.302 0.0
0.289 0.076 0.028 " " 0.290625 0.075 0.025 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.432 0.351 0.027 " " 0.432813 0.353125 0.028 " " 0.001 0.002 0.001 " " 0.201 0.1
0.723 0.38 0.024 " " 0.721094 0.380469 0.022 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.038 0.072 0.024 " " 0.0382813 0.071875 0.022 " " 0.0 0.0 0.002 " " 0.0 0.2
0.903 0.504 0.026 " " 0.903906 0.503125 0.025 " " 0.001 0.001 0.001 " " 0.101 0.1
0.108 0.469 0.033 " " 0.107031 0.466406 0.032 " " 0.001 0.002 0.001 " " 0.201 0.1
0.365 0.788 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.66 0.303 0.031 " " 0.652344 0.314063 0.034 " " 0.008 0.011 0.003 " " 1.1079999999999999 0.3
0.534 0.781 0.036 " " 0.532031 0.78125 0.033 " " 0.002 0.0 0.003 " " 0.002 0.3
0.17 0.259 0.021 " " 0.170312 0.257812 0.02 " " 0.0 0.002 0.001 " " 0.2 0.1
0.23 0.442 0.021 " " 0.230469 0.441406 0.02 " " 0.001 0.001 0.001 " " 0.101 0.1
0.071 0.332 0.026 " " 0.0710938 0.332031 0.027 " " 0.0 0.0 0.001 " " 0.0 0.1
0.416 0.135 0.035 " " 0.417188 0.139844 0.041 " " 0.002 0.005 0.006 " " 0.502 0.6
0.008 0.847 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.104 0.324 0.027 " " 0.1 0.322656 0.023 " " 0.004 0.002 0.004 " " 0.20400000000000001 0.4
0.201 0.607 0.03 " " 0.201562 0.604688 0.029 " " 0.001 0.002 0.001 " " 0.201 0.1
0.397 0.204 0.025 " " 0.395312 0.203906 0.028 " " 0.002 0.0 0.003 " " 0.002 0.3
0.248 0.36 0.023 " " 0.247656 0.361719 0.022 " " 0.0 0.002 0.001 " " 0.2 0.1
0.109 0.695 0.031 " " 0.109375 0.691406 0.03 " " 0.001 0.003 0.001 " " 0.301 0.1
0.436 0.225 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.199 0.532 0.029 " " 0.199219 0.534375 0.029 " " 0.0 0.002 0.0 " " 0.2 0.0
0.386 0.694 0.029 " " 0.384375 0.691406 0.028 " " 0.002 0.002 0.001 " " 0.202 0.1
0.784 0.153 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.045 0.352 0.024 " " 0.0617188 0.367969 0.02 " " 0.017 0.016 0.004 " " 1.617 0.4
0.37 0.495 0.024 " " 0.370313 0.492969 0.023 " " 0.0 0.002 0.001 " " 0.2 0.1
0.863 0.059 0.027 " " 0.864844 0.0585938 0.024 " " 0.002 0.0 0.003 " " 0.002 0.3
0.612 0.438 0.026 " " 0.609375 0.444531 0.032 " " 0.002 0.006 0.006 " " 0.602 0.6
0.041 0.49 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.73 0.583 0.024 " " 0.728906 0.580469 0.025 " " 0.001 0.002 0.001 " " 0.201 0.1
0.196 0.723 0.036 " " 0.194531 0.724219 0.035 " " 0.002 0.002 0.001 " " 0.202 0.1
0.025 0.809 0.027 " " 0.025 0.80625 0.022 " " 0.0 0.003 0.005 " " 0.3 0.5
0.183 0.181 0.03 " " 0.182031 0.182031 0.032 " " 0.001 0.001 0.002 " " 0.101 0.2
0.047 0.521 0.027 " " 0.0445312 0.521875 0.024 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.753 0.33 0.023 " " 0.753125 0.329688 0.022 " " 0.0 0.0 0.001 " " 0.0 0.1
0.202 0.664 0.028 " " 0.198437 0.666406 0.033 " " 0.003 0.002 0.005 " " 0.203 0.5
0.105 0.53 0.031 " " 0.104687 0.532031 0.025 " " 0.001 0.002 0.006 " " 0.201 0.6
0.358 0.666 0.021 " " 0.359375 0.669531 0.024 " " 0.002 0.004 0.003 " " 0.402 0.3
0.168 0.523 0.031 " " 0.166406 0.523438 0.029 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.919 0.255 0.038 " " 0.923437 0.251563 0.038 " " 0.005 0.003 0.0 " " 0.305 0.0
0.866 0.399 0.023 " " 0.864844 0.399219 0.023 " " 0.001 0.0 0.0 " " 0.001 0.0
0.775 0.482 0.026 " " 0.76875 0.470313 0.027 " " 0.006 0.012 0.001 " " 1.206 0.1
0.284 0.251 0.036 " " 0.282031 0.25 0.036 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.226 0.35 0.021 " " 0.227344 0.353906 0.02 " " 0.002 0.004 0.001 " " 0.402 0.1
0.536 0.846 0.025 " " 0.535156 0.846094 0.025 " " 0.001 0.0 0.0 " " 0.001 0.0
0.137 0.475 0.025 " " 0.139062 0.475 0.027 " " 0.002 0.0 0.002 " " 0.002 0.2
0.526 0.694 0.033 " " 0.526563 0.691406 0.03 " " 0.001 0.002 0.003 " " 0.201 0.3
0.294 0.365 0.025 " " 0.294531 0.364844 0.025 " " 0.001 0.0 0.0 " " 0.001 0.0
0.016 0.231 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.358 0.149 0.026 " " 0.355469 0.15 0.028 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.414 0.588 0.031 " " 0.411719 0.585938 0.028 " " 0.002 0.002 0.003 " " 0.202 0.3
0.759 0.546 0.046 " " 0.760938 0.541406 0.045 " " 0.002 0.005 0.001 " " 0.502 0.1
0.588 0.645 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.745 0.63 0.032 " " 0.747656 0.628906 0.028 " " 0.003 0.002 0.004 " " 0.203 0.4
0.698 0.239 0.036 " " 0.697656 0.2375 0.035 " " 0.0 0.002 0.001 " " 0.2 0.1
0.32 0.57 0.025 " " 0.320312 0.56875 0.023 " " 0.001 0.002 0.002 " " 0.201 0.2
0.672 0.78 0.021 " " 0.671094 0.779688 0.022 " " 0.001 0.001 0.001 " " 0.101 0.1
0.439 0.531 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.738 0.232 0.027 " " 0.735156 0.232031 0.026 " " 0.002 0.0 0.001 " " 0.002 0.1
0.441 0.061 0.035 " " 0.442187 0.0632813 0.034 " " 0.001 0.002 0.001 " " 0.201 0.1
0.901 0.308 0.044 " " 0.900781 0.307813 0.044 " " 0.0 0.0 0.0 " " 0.0 0.0
0.22 0.547 0.023 " " 0.221875 0.546094 0.028 " " 0.002 0.001 0.005 " " 0.10200000000000001 0.5
0.442 0.746 0.035 " " 0.444531 0.746875 0.03 " " 0.002 0.001 0.005 " " 0.10200000000000001 0.5
0.048 0.438 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.693 0.556 0.032 " " 0.694531 0.554688 0.027 " " 0.002 0.002 0.005 " " 0.202 0.5
0.845 0.22 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.045 0.256 0.035 " " 0.05 0.254687 0.034 " " 0.005 0.002 0.001 " " 0.20500000000000002 0.1
0.591 0.686 0.023 " " 0.592188 0.684375 0.026 " " 0.002 0.002 0.003 " " 0.202 0.3
0.576 0.299 0.036 " " 0.578906 0.296094 0.031 " " 0.003 0.003 0.005 " " 0.303 0.5
0.432 0.323 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.253 0.069 0.031 " " 2 2 2 " " 2 2 2 " " 202 200
0.573 0.766 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.727 0.096 0.024 " " 0.721094 0.0976562 0.03 " " 0.006 0.002 0.006 " " 0.20600000000000002 0.6
0.654 0.654 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.651 0.373 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.116 0.143 0.027 " " 2 2 2 " " 2 2 2 " " 202 200
0.067 0.584 0.028 " " 0.0820312 0.559375 0.029 " " 0.015 0.025 0.001 " " 2.515 0.1
0.666 0.733 0.036 " " 0.664062 0.735937 0.039 " " 0.002 0.003 0.003 " " 0.302 0.3
0.713 0.151 0.037 " " 0.709375 0.149219 0.035 " " 0.003 0.002 0.002 " " 0.203 0.2
0.77 0.205 0.031 " " 0.767969 0.200781 0.029 " " 0.002 0.004 0.002 " " 0.402 0.2
0.856 0.255 0.026 " " 0.859375 0.255469 0.029 " " 0.003 0.0 0.003 " " 0.003 0.3
0.115 0.632 0.022 " " 0.116406 0.632031 0.022 " " 0.002 0.0 0.0 " " 0.002 0.0
0.534 0.439 0.022 " " 0.533594 0.440625 0.023 " " 0.0 0.002 0.001 " " 0.2 0.1
0.082 0.557 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.508 0.816 0.022 " " 0.507812 0.815625 0.021 " " 0.0 0.0 0.001 " " 0.0 0.1
0.34 0.807 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.744 0.456 0.02 " " 0.74375 0.455469 0.024 " " 0.0 0.001 0.004 " " 0.1 0.4
0.05 0.127 0.028 " " 0.0492188 0.125781 0.03 " " 0.001 0.001 0.002 " " 0.101 0.2
0.212 0.171 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.709 0.634 0.022 " " 0.679688 0.622656 0.032 " " 0.029 0.011 0.01 " " 1.1289999999999998 1.0
0.157 0.44 0.028 " " 0.15625 0.444531 0.027 " " 0.001 0.005 0.001 " " 0.501 0.1
0.31 0.512 0.027 " " 0.292969 0.489062 0.023 " " 0.017 0.023 0.004 " " 2.3169999999999997 0.4
0.282 0.713 0.022 " " 0.280469 0.715625 0.025 " " 0.002 0.002 0.003 " " 0.202 0.3
0.819 0.5 0.021 " " 0.796094 0.521875 0.025 " " 0.023 0.022 0.004 " " 2.223 0.4
0.693 0.365 0.027 " " 0.692187 0.361719 0.033 " " 0.001 0.003 0.006 " " 0.301 0.6
0.291 0.588 0.015 " " 2 2 2 " " 2 2 2 " " 202 200
0.759 0.099 0.03 " " 0.760156 0.101562 0.034 " " 0.002 0.002 0.004 " " 0.202 0.4
0.134 0.364 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.473 0.324 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.292 0.49 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.259 0.437 0.027 " " 0.257812 0.435937 0.027 " " 0.001 0.001 0.0 " " 0.101 0.0
0.474 0.163 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.589 0.076 0.029 " " 0.5875 0.0765625 0.029 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.124 0.565 0.031 " " 0.124219 0.563281 0.03 " " 0.0 0.002 0.001 " " 0.2 0.1
0.985 0.083 0.032 " " 0.983594 0.0851562 0.032 " " 0.002 0.002 0.0 " " 0.202 0.0
0.795 0.522 0.028 " " 2 2 2 " " 2 2 2 " " 202 200
0.282 0.149 0.028 " " 0.282813 0.151562 0.03 " " 0.001 0.002 0.002 " " 0.201 0.2
