x_2 y_2 r_2 " " x_1 y_1 r_1 " " dx dy dr " " abs(dx+dy)% dr%
0.355 0.207 0.028 " " 0.353906 0.20625 0.027 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.151 0.634 0.034 " " 0.150781 0.633594 0.033 " " 0.0 0.001 0.001 " " 0.1 0.1
0.501 0.222 0.024 " " 0.5 0.221875 0.023 " " 0.001 0.0 0.001 " " 0.001 0.1
0.809 0.358 0.054 " " 0.810156 0.357031 0.051 " " 0.001 0.001 0.003 " " 0.101 0.3
0.62 0.102 0.03 " " 0.622656 0.103906 0.034 " " 0.002 0.002 0.004 " " 0.202 0.4
0.674 0.205 0.03 " " 0.676562 0.207031 0.027 " " 0.002 0.002 0.003 " " 0.202 0.3
0.445 0.796 0.024 " " 0.439063 0.795313 0.023 " " 0.006 0.0 0.001 " " 0.006 0.1
0.584 0.637 0.03 " " 0.585156 0.640625 0.031 " " 0.001 0.003 0.001 " " 0.301 0.1
0.541 0.075 0.027 " " 0.539062 0.0742188 0.023 " " 0.002 0.001 0.004 " " 0.10200000000000001 0.4
0.668 0.15 0.024 " " 0.669531 0.150781 0.022 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.404 0.368 0.03 " " 0.405469 0.370313 0.032 " " 0.002 0.002 0.002 " " 0.202 0.2
0.591 0.698 0.03 " " 0.591406 0.696094 0.029 " " 0.0 0.002 0.001 " " 0.2 0.1
0.245 0.762 0.025 " " 0.246875 0.761719 0.023 " " 0.002 0.0 0.002 " " 0.002 0.2
0.096 0.764 0.027 " " 0.096875 0.765625 0.024 " " 0.001 0.002 0.003 " " 0.201 0.3
0.812 0.58 0.031 " " 0.814062 0.58125 0.028 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.054 0.473 0.027 " " 0.0539063 0.471875 0.025 " " 0.0 0.002 0.002 " " 0.2 0.2
0.095 0.576 0.026 " " 0.096875 0.572656 0.026 " " 0.002 0.003 0.0 " " 0.302 0.0
0.519 0.758 0.035 " " 0.51875 0.760156 0.032 " " 0.0 0.002 0.003 " " 0.2 0.3
0.597 0.277 0.039 " " 0.601562 0.278125 0.034 " " 0.005 0.002 0.005 " " 0.20500000000000002 0.5
0.445 0.585 0.055 " " 0.442969 0.586719 0.062 " " 0.002 0.002 0.007 " " 0.202 0.7000000000000001
0.248 0.148 0.027 " " 0.249219 0.146875 0.027 " " 0.001 0.002 0.0 " " 0.201 0.0
0.651 0.512 0.023 " " 0.651563 0.514844 0.023 " " 0.001 0.002 0.0 " " 0.201 0.0
0.926 0.247 0.027 " " 0.927344 0.25 0.026 " " 0.002 0.003 0.001 " " 0.302 0.1
0.801 0.037 0.039 " " 0.803125 0.0414063 0.038 " " 0.002 0.004 0.001 " " 0.402 0.1
0.08 0.62 0.03 " " 0.0773437 0.61875 0.032 " " 0.003 0.002 0.002 " " 0.203 0.2
0.505 0.553 0.028 " " 0.503906 0.552344 0.03 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.402 0.257 0.035 " " 0.401563 0.255469 0.037 " " 0.0 0.002 0.002 " " 0.2 0.2
0.144 0.406 0.029 " " 0.145313 0.408594 0.027 " " 0.002 0.002 0.002 " " 0.202 0.2
0.296 0.827 0.034 " " 0.292969 0.834375 0.033 " " 0.003 0.007 0.001 " " 0.7030000000000001 0.1
0.301 0.3 0.029 " " 0.300781 0.296875 0.027 " " 0.0 0.003 0.002 " " 0.3 0.2
0.219 0.801 0.028 " " 0.219531 0.798437 0.026 " " 0.001 0.002 0.002 " " 0.201 0.2
0.102 0.325 0.026 " " 0.103125 0.328906 0.025 " " 0.001 0.004 0.001 " " 0.401 0.1
0.01 0.201 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.677 0.434 0.04 " " 0.678125 0.434375 0.041 " " 0.002 0.0 0.001 " " 0.002 0.1
0.767 0.629 0.024 " " 0.766406 0.628906 0.021 " " 0.001 0.0 0.003 " " 0.001 0.3
0.975 0.441 0.03 " " 0.971094 0.439844 0.029 " " 0.004 0.001 0.001 " " 0.10400000000000001 0.1
0.111 0.799 0.022 " " 0.107813 0.8 0.021 " " 0.003 0.001 0.001 " " 0.10300000000000001 0.1
0.3 0.782 0.031 " " 0.299219 0.780469 0.031 " " 0.001 0.002 0.0 " " 0.201 0.0
0.404 0.107 0.034 " " 0.404687 0.107813 0.038 " " 0.001 0.001 0.004 " " 0.101 0.4
0.138 0.554 0.025 " " 0.139844 0.554688 0.026 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.441 0.256 0.025 " " 0.441406 0.258594 0.025 " " 0.001 0.002 0.0 " " 0.201 0.0
0.084 0.666 0.028 " " 0.08125 0.661719 0.026 " " 0.002 0.005 0.002 " " 0.502 0.2
0.664 0.559 0.037 " " 0.664062 0.559375 0.033 " " 0.0 0.001 0.004 " " 0.1 0.4
0.625 0.333 0.027 " " 0.625 0.332812 0.026 " " 0.0 0.0 0.001 " " 0.0 0.1
0.358 0.294 0.024 " " 0.35625 0.294531 0.023 " " 0.002 0.001 0.001 " " 0.10200000000000001 0.1
0.21 0.755 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.28 0.279 0.024 " " 0.275781 0.278906 0.021 " " 0.004 0.0 0.003 " " 0.004 0.3
0.103 0.698 0.025 " " 0.101562 0.697656 0.025 " " 0.002 0.0 0.0 " " 0.002 0.0
0.072 0.55 0.023 " " 0.071875 0.549219 0.025 " " 0.0 0.001 0.002 " " 0.1 0.2
0.451 0.505 0.039 " " 0.451562 0.507031 0.04 " " 0.001 0.002 0.001 " " 0.201 0.1
0.096 0.528 0.028 " " 0.0976562 0.527344 0.028 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.332 0.169 0.026 " " 0.333594 0.16875 0.025 " " 0.002 0.0 0.001 " " 0.002 0.1
0.708 0.407 0.026 " " 0.705469 0.407031 0.022 " " 0.002 0.0 0.004 " " 0.002 0.4
0.611 0.179 0.025 " " 0.608594 0.178125 0.023 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.032 0.429 0.026 " " 0.0320312 0.429688 0.023 " " 0.0 0.001 0.003 " " 0.1 0.3
0.312 0.393 0.031 " " 0.317187 0.392188 0.03 " " 0.005 0.001 0.001 " " 0.10500000000000001 0.1
0.229 0.666 0.025 " " 0.23125 0.667969 0.024 " " 0.002 0.002 0.001 " " 0.202 0.1
0.266 0.789 0.025 " " 0.266406 0.785937 0.025 " " 0.001 0.003 0.0 " " 0.301 0.0
0.115 0.629 0.026 " " 0.110156 0.628125 0.022 " " 0.005 0.001 0.004 " " 0.10500000000000001 0.4
0.885 0.156 0.033 " " 0.885938 0.157031 0.038 " " 0.001 0.001 0.005 " " 0.101 0.5
0.014 0.606 0.023 " " 0.0171875 0.608594 0.026 " " 0.003 0.002 0.003 " " 0.203 0.3
0.523 0.202 0.024 " " 0.523438 0.202344 0.025 " " 0.001 0.0 0.001 " " 0.001 0.1
0.059 0.438 0.029 " " 0.0617188 0.4375 0.027 " " 0.002 0.0 0.002 " " 0.002 0.2
0.691 0.12 0.025 " " 0.692969 0.120312 0.022 " " 0.002 0.0 0.003 " " 0.002 0.3
0.109 0.287 0.025 " " 0.108594 0.286719 0.028 " " 0.001 0.001 0.003 " " 0.101 0.3
0.17 0.14 0.033 " " 0.170312 0.14375 0.031 " " 0.001 0.004 0.002 " " 0.401 0.2
0.722 0.47 0.045 " " 0.721875 0.467969 0.036 " " 0.0 0.002 0.009 " " 0.2 0.8999999999999999
0.021 0.377 0.031 " " 0.0234375 0.376563 0.032 " " 0.002 0.0 0.001 " " 0.002 0.1
0.611 0.063 0.023 " " 0.610156 0.0640625 0.024 " " 0.001 0.001 0.001 " " 0.101 0.1
0.121 0.66 0.024 " " 0.121094 0.658594 0.026 " " 0.0 0.002 0.002 " " 0.2 0.2
0.03 0.757 0.028 " " 0.03125 0.757031 0.025 " " 0.001 0.0 0.003 " " 0.001 0.3
0.187 0.177 0.027 " " 0.186719 0.176563 0.029 " " 0.0 0.0 0.002 " " 0.0 0.2
0.563 0.794 0.027 " " 0.564844 0.792969 0.027 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.195 0.298 0.024 " " 0.19375 0.298438 0.024 " " 0.001 0.0 0.0 " " 0.001 0.0
0.011 0.861 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.309 0.141 0.022 " " 0.307031 0.141406 0.022 " " 0.002 0.0 0.0 " " 0.002 0.0
0.477 0.177 0.039 " " 0.477344 0.175781 0.037 " " 0.001 0.002 0.002 " " 0.201 0.2
0.066 0.813 0.032 " " 0.0679687 0.807031 0.027 " " 0.002 0.006 0.005 " " 0.602 0.5
0.856 0.499 0.024 " " 0.857813 0.502344 0.024 " " 0.002 0.003 0.0 " " 0.302 0.0
0.566 0.316 0.031 " " 2 2 2 " " 2 2 2 " " 202 200
0.184 0.248 0.033 " " 0.185156 0.249219 0.032 " " 0.001 0.001 0.001 " " 0.101 0.1
0.62 0.438 0.032 " " 0.619531 0.436719 0.032 " " 0.001 0.002 0.0 " " 0.201 0.0
0.04 0.166 0.038 " " 0.0390625 0.166406 0.037 " " 0.001 0.001 0.001 " " 0.101 0.1
0.546 0.838 0.035 " " 0.546875 0.835156 0.03 " " 0.001 0.002 0.005 " " 0.201 0.5
0.179 0.781 0.024 " " 0.178906 0.78125 0.024 " " 0.0 0.0 0.0 " " 0.0 0.0
0.071 0.294 0.028 " " 0.071875 0.290625 0.027 " " 0.001 0.003 0.001 " " 0.301 0.1
0.246 0.46 0.026 " " 0.246875 0.459375 0.023 " " 0.001 0.001 0.003 " " 0.101 0.3
0.437 0.212 0.021 " " 0.439063 0.209375 0.021 " " 0.002 0.002 0.0 " " 0.202 0.0
0.16 0.716 0.026 " " 0.159375 0.715625 0.022 " " 0.001 0.001 0.004 " " 0.101 0.4
0.916 0.111 0.036 " " 0.9125 0.114844 0.033 " " 0.003 0.004 0.003 " " 0.403 0.3
0.823 0.427 0.025 " " 0.821875 0.425781 0.024 " " 0.001 0.002 0.001 " " 0.201 0.1
0.01 0.652 0.024 " " 0.0109375 0.657031 0.029 " " 0.001 0.005 0.005 " " 0.501 0.5
0.109 0.368 0.031 " " 0.10625 0.365625 0.03 " " 0.002 0.002 0.001 " " 0.202 0.1
0.409 0.842 0.027 " " 0.410156 0.840625 0.027 " " 0.001 0.002 0.0 " " 0.201 0.0
0.276 0.361 0.023 " " 0.275 0.358594 0.023 " " 0.001 0.002 0.0 " " 0.201 0.0
0.652 0.072 0.024 " " 0.653125 0.0710938 0.022 " " 0.001 0.001 0.002 " " 0.101 0.2
0.154 0.093 0.028 " " 2 2 2 " " 2 2 2 " " 202 200
0.383 0.645 0.031 " " 0.382812 0.646094 0.036 " " 0.0 0.002 0.005 " " 0.2 0.5
0.23 0.302 0.027 " " 0.232031 0.298438 0.026 " " 0.002 0.003 0.001 " " 0.302 0.1
0.904 0.548 0.025 " " 0.905469 0.547656 0.028 " " 0.002 0.001 0.003 " " 0.10200000000000001 0.3
0.255 0.626 0.031 " " 0.255469 0.628125 0.03 " " 0.001 0.002 0.001 " " 0.201 0.1
0.073 0.327 0.019 " " 0.071875 0.327344 0.021 " " 0.001 0.0 0.002 " " 0.001 0.2
0.584 0.853 0.029 " " 0.583594 0.850781 0.027 " " 0.001 0.002 0.002 " " 0.201 0.2
0.587 0.218 0.023 " " 0.584375 0.216406 0.023 " " 0.002 0.002 0.0 " " 0.202 0.0
0.056 0.773 0.022 " " 0.0578125 0.771875 0.02 " " 0.002 0.001 0.002 " " 0.10200000000000001 0.2
0.88 0.32 0.032 " " 0.883594 0.320312 0.029 " " 0.003 0.001 0.003 " " 0.10300000000000001 0.3
0.587 0.568 0.028 " " 0.586719 0.567187 0.03 " " 0.0 0.001 0.002 " " 0.1 0.2
0.08 0.391 0.034 " " 0.0789063 0.39375 0.032 " " 0.002 0.003 0.002 " " 0.302 0.2
0.688 0.512 0.029 " " 0.692187 0.51875 0.031 " " 0.004 0.006 0.002 " " 0.604 0.2
0.237 0.401 0.03 " " 2 2 2 " " 2 2 2 " " 202 200
0.534 0.254 0.022 " " 0.532812 0.258594 0.026 " " 0.001 0.005 0.004 " " 0.501 0.4
0.472 0.805 0.027 " " 0.471094 0.807813 0.027 " " 0.001 0.003 0.0 " " 0.301 0.0
0.132 0.827 0.025 " " 0.130469 0.828125 0.024 " " 0.002 0.002 0.001 " " 0.202 0.1
0.163 0.314 0.033 " " 0.161719 0.315625 0.031 " " 0.002 0.002 0.002 " " 0.202 0.2
0.241 0.802 0.021 " " 0.244531 0.803906 0.019 " " 0.003 0.002 0.002 " " 0.203 0.2
0.138 0.055 0.028 " " 0.139062 0.05625 0.027 " " 0.002 0.002 0.001 " " 0.202 0.1
0.837 0.297 0.023 " " 0.836719 0.297656 0.025 " " 0.0 0.001 0.002 " " 0.1 0.2
0.576 0.448 0.044 " " 0.576563 0.45 0.043 " " 0.001 0.002 0.001 " " 0.201 0.1
0.102 0.156 0.023 " " 0.102344 0.157031 0.021 " " 0.0 0.001 0.002 " " 0.1 0.2
0.379 0.417 0.035 " " 0.378125 0.417969 0.038 " " 0.001 0.001 0.003 " " 0.101 0.3
0.815 0.173 0.024 " " 0.814844 0.171094 0.025 " " 0.0 0.002 0.001 " " 0.2 0.1
0.731 0.76 0.034 " " 0.73125 0.757812 0.029 " " 0.0 0.002 0.005 " " 0.2 0.5
0.946 0.277 0.027 " " 0.944531 0.278125 0.027 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.009 0.57 0.02 " " 0.0117188 0.570312 0.022 " " 0.003 0.001 0.002 " " 0.10300000000000001 0.2
0.777 0.484 0.038 " " 0.779688 0.488281 0.034 " " 0.003 0.004 0.004 " " 0.403 0.4
0.531 0.11 0.027 " " 2 2 2 " " 2 2 2 " " 202 200
0.891 0.412 0.023 " " 0.890625 0.410156 0.027 " " 0.0 0.002 0.004 " " 0.2 0.4
0.386 0.852 0.025 " " 0.3875 0.852344 0.026 " " 0.002 0.0 0.001 " " 0.002 0.1
0.866 0.238 0.035 " " 0.867188 0.240625 0.033 " " 0.002 0.002 0.002 " " 0.202 0.2
0.716 0.201 0.021 " " 0.715625 0.201562 0.024 " " 0.001 0.001 0.003 " " 0.101 0.3
0.037 0.536 0.021 " " 0.0359375 0.534375 0.022 " " 0.001 0.002 0.001 " " 0.201 0.1
0.13 0.699 0.031 " " 0.128125 0.721094 0.024 " " 0.002 0.022 0.007 " " 2.2019999999999995 0.7000000000000001
0.605 0.236 0.018 " " 0.603125 0.2375 0.02 " " 0.002 0.002 0.002 " " 0.202 0.2
0.204 0.38 0.022 " " 0.204688 0.382031 0.026 " " 0.001 0.002 0.004 " " 0.201 0.4
0.165 0.519 0.026 " " 0.163281 0.517187 0.025 " " 0.002 0.002 0.001 " " 0.202 0.1
0.906 0.207 0.035 " " 0.910156 0.208594 0.032 " " 0.004 0.002 0.003 " " 0.20400000000000001 0.3
0.335 0.7 0.031 " " 0.334375 0.703125 0.029 " " 0.001 0.003 0.002 " " 0.301 0.2
0.261 0.309 0.026 " " 0.260938 0.307031 0.024 " " 0.0 0.002 0.002 " " 0.2 0.2
0.652 0.279 0.019 " " 0.652344 0.28125 0.024 " " 0.001 0.002 0.005 " " 0.201 0.5
0.328 0.827 0.023 " " 0.328906 0.828125 0.024 " " 0.001 0.002 0.001 " " 0.201 0.1
0.409 0.702 0.024 " " 0.435156 0.685156 0.028 " " 0.026 0.016 0.004 " " 1.6260000000000001 0.4
0.674 0.013 0.026 " " 2 2 2 " " 2 2 2 " " 202 200
0.699 0.263 0.021 " " 0.696875 0.267188 0.024 " " 0.002 0.004 0.003 " " 0.402 0.3
0.795 0.636 0.02 " " 0.798437 0.635156 0.022 " " 0.003 0.001 0.002 " " 0.10300000000000001 0.2
0.48 0.405 0.041 " " 0.48125 0.403906 0.039 " " 0.001 0.002 0.002 " " 0.201 0.2
0.2 0.338 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
0.248 0.354 0.03 " " 0.247656 0.350781 0.027 " " 0.001 0.003 0.003 " " 0.301 0.3
0.702 0.156 0.027 " " 0.702344 0.154687 0.024 " " 0.0 0.002 0.003 " " 0.2 0.3
0.216 0.847 0.024 " " 0.217969 0.846875 0.025 " " 0.002 0.0 0.001 " " 0.002 0.1
0.613 0.787 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.792 0.447 0.023 " " 0.789844 0.442969 0.027 " " 0.002 0.004 0.004 " " 0.402 0.4
0.01 0.535 0.017 " " 0.0101562 0.533594 0.018 " " 0.0 0.002 0.001 " " 0.2 0.1
0.009 0.045 0.019 " " 2 2 2 " " 2 2 2 " " 202 200
0.384 0.547 0.024 " " 0.384375 0.546875 0.025 " " 0.001 0.0 0.001 " " 0.001 0.1
0.139 0.591 0.017 " " 0.139844 0.591406 0.019 " " 0.001 0.001 0.002 " " 0.101 0.2
0.152 0.258 0.028 " " 0.150781 0.257812 0.025 " " 0.001 0.0 0.003 " " 0.001 0.3
0.312 0.451 0.023 " " 0.313281 0.452344 0.023 " " 0.001 0.002 0.0 " " 0.201 0.0
0.605 0.818 0.025 " " 0.604688 0.821094 0.026 " " 0.001 0.003 0.001 " " 0.301 0.1
0.472 0.473 0.022 " " 2 2 2 " " 2 2 2 " " 202 200
0.759 0.182 0.04 " " 0.759375 0.172656 0.051 " " 0.0 0.009 0.011 " " 0.8999999999999999 1.0999999999999999
0.045 0.661 0.028 " " 0.0460938 0.660156 0.024 " " 0.001 0.001 0.004 " " 0.101 0.4
0.427 0.765 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.205 0.216 0.021 " " 0.203125 0.221094 0.021 " " 0.002 0.005 0.0 " " 0.502 0.0
0.075 0.159 0.023 " " 0.0757812 0.158594 0.025 " " 0.001 0.0 0.002 " " 0.001 0.2
0.82 0.481 0.028 " " 0.819531 0.482812 0.029 " " 0.0 0.002 0.001 " " 0.2 0.1
0.28 0.114 0.025 " " 2 2 2 " " 2 2 2 " " 202 200
0.109 0.115 0.027 " " 0.107031 0.114063 0.027 " " 0.002 0.001 0.0 " " 0.10200000000000001 0.0
0.239 0.705 0.023 " " 2 2 2 " " 2 2 2 " " 202 200
0.28 0.17 0.027 " " 0.302344 0.196875 0.028 " " 0.023 0.027 0.001 " " 2.7230000000000003 0.1
0.542 0.585 0.031 " " 0.547656 0.589063 0.029 " " 0.005 0.004 0.002 " " 0.405 0.2
0.118 0.587 0.02 " " 2 2 2 " " 2 2 2 " " 202 200
0.773 0.715 0.024 " " 0.775 0.7125 0.021 " " 0.002 0.002 0.003 " " 0.202 0.3
0.433 0.684 0.029 " " 2 2 2 " " 2 2 2 " " 202 200
0.677 0.18 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.191 0.407 0.03 " " 0.191406 0.407031 0.028 " " 0.0 0.0 0.002 " " 0.0 0.2
0.64 0.179 0.025 " " 0.639844 0.178125 0.022 " " 0.0 0.001 0.003 " " 0.1 0.3
0.931 0.598 0.031 " " 0.928906 0.6 0.032 " " 0.002 0.002 0.001 " " 0.202 0.1
0.399 0.503 0.022 " " 0.4 0.504687 0.023 " " 0.001 0.002 0.001 " " 0.201 0.1
0.276 0.333 0.022 " " 0.275781 0.332812 0.023 " " 0.0 0.0 0.001 " " 0.0 0.1
0.74 0.311 0.042 " " 2 2 2 " " 2 2 2 " " 202 200
0.418 0.734 0.018 " " 2 2 2 " " 2 2 2 " " 202 200
0.752 0.04 0.027 " " 0.752344 0.0414063 0.024 " " 0.001 0.002 0.003 " " 0.201 0.3
0.023 0.723 0.021 " " 2 2 2 " " 2 2 2 " " 202 200
0.802 0.67 0.024 " " 0.804688 0.674219 0.025 " " 0.002 0.004 0.001 " " 0.402 0.1
0.961 0.639 0.031 " " 0.961719 0.6375 0.031 " " 0.001 0.002 0.0 " " 0.201 0.0
0.419 0.303 0.024 " " 0.421094 0.304688 0.024 " " 0.002 0.002 0.0 " " 0.202 0.0
0.284 0.388 0.016 " " 0.284375 0.390625 0.019 " " 0.0 0.002 0.003 " " 0.2 0.3
0.564 0.234 0.029 " " 0.560156 0.232812 0.028 " " 0.004 0.002 0.001 " " 0.20400000000000001 0.1
0.984 0.283 0.023 " " 0.982813 0.285156 0.025 " " 0.001 0.002 0.002 " " 0.201 0.2
0.774 0.675 0.024 " " 0.773438 0.675781 0.023 " " 0.001 0.001 0.001 " " 0.101 0.1
0.259 0.221 0.034 " " 0.229687 0.228906 0.022 " " 0.03 0.008 0.012 " " 0.8300000000000001 1.2
0.362 0.173 0.018 " " 0.360156 0.174219 0.02 " " 0.002 0.002 0.002 " " 0.202 0.2
0.124 0.237 0.031 " " 0.123438 0.23125 0.028 " " 0.001 0.005 0.003 " " 0.501 0.3
0.395 0.178 0.028 " " 0.395312 0.179688 0.028 " " 0.001 0.002 0.0 " " 0.201 0.0
0.794 0.247 0.027 " " 0.794531 0.246875 0.027 " " 0.001 0.0 0.0 " " 0.001 0.0
0.896 0.273 0.024 " " 2 2 2 " " 2 2 2 " " 202 200
